,Latitude,Longitude,City,Country,PostalCode,Street,OperatorName
0,46.81352,9.84591,Davos,CHE,7260,Bahnhofstrasse,Fastned
1,46.8135,9.84586,Davos,CHE,7260,Bahnhofstrasse,Fastned
2,46.80008,9.83121,Davos,CHE,7270,Talstrasse,Fastned
3,46.800129999999996,9.83124,Davos,CHE,7270,Talstrasse,Fastned
4,46.79978,9.83104,Davos,CHE,7270,Talstrasse,Fastned
5,46.79975,9.83108,Davos,CHE,7270,Talstrasse,Fastned
6,46.79336,9.82095,Davos,CHE,7270,Promenade,Fastned
7,46.79327,9.82131,Davos,CHE,7270,Promenade,Fastned
8,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
9,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
10,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
11,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
12,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
13,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
14,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
15,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
16,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
17,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
18,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
19,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
20,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
21,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
22,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
23,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
24,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
25,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
26,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
27,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
28,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
29,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
30,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
31,47.418125,8.396816,Dietikon,CHE,8953,Moosmattstrasse,EWD Elektrizitätswerk Davos AG
32,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
33,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
34,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
35,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
36,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
37,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
38,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
39,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
40,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
41,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
42,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
43,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
44,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
45,46.556698,6.561557,Bussigny,CHE,1030,Route de Condémine,EWD Elektrizitätswerk Davos AG
46,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
47,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
48,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
49,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
50,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
51,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
52,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
53,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
54,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
55,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
56,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
57,47.175529,7.598728,Kriegstetten,CHE,4566,Hauptstrasse,EWD Elektrizitätswerk Davos AG
58,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
59,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
60,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
61,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
62,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
63,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
64,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
65,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
66,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
67,46.515263,8.67061,Quinto,CHE,6776,Via di Mezzo,EWD Elektrizitätswerk Davos AG
68,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
69,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
70,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
71,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
72,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
73,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
74,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
75,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
76,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
77,45.954138,8.950789,Melide,CHE,6815,Via Cantonale,EWD Elektrizitätswerk Davos AG
78,46.912724,8.622726,Flüelen,CHE,6454,Axenstrasse,EWD Elektrizitätswerk Davos AG
79,46.912724,8.622726,Flüelen,CHE,6454,Axenstrasse,EWD Elektrizitätswerk Davos AG
80,46.912724,8.622726,Flüelen,CHE,6454,Axenstrasse,EWD Elektrizitätswerk Davos AG
81,46.912724,8.622726,Flüelen,CHE,6454,Axenstrasse,EWD Elektrizitätswerk Davos AG
82,46.912724,8.622726,Flüelen,CHE,6454,Axenstrasse,EWD Elektrizitätswerk Davos AG
83,46.912724,8.622726,Flüelen,CHE,6454,Axenstrasse,EWD Elektrizitätswerk Davos AG
84,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
85,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
86,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
87,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
88,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
89,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
90,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
91,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
92,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
93,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
94,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
95,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
96,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
97,47.310734,7.934924,Oftringen,CHE,4665,Zürichstrasse,EWD Elektrizitätswerk Davos AG
98,47.720985,8.646664,Schaffhausen,CHE,8207,Schweizersbildstrasse,EWD Elektrizitätswerk Davos AG
99,47.720985,8.646664,Schaffhausen,CHE,8207,Schweizersbildstrasse,EWD Elektrizitätswerk Davos AG
100,47.720985,8.646664,Schaffhausen,CHE,8207,Schweizersbildstrasse,EWD Elektrizitätswerk Davos AG
101,47.720985,8.646664,Schaffhausen,CHE,8207,Schweizersbildstrasse,EWD Elektrizitätswerk Davos AG
102,47.720985,8.646664,Schaffhausen,CHE,8207,Schweizersbildstrasse,EWD Elektrizitätswerk Davos AG
103,47.720985,8.646664,Schaffhausen,CHE,8207,Schweizersbildstrasse,EWD Elektrizitätswerk Davos AG
104,47.720985,8.646664,Schaffhausen,CHE,8207,Schweizersbildstrasse,EWD Elektrizitätswerk Davos AG
105,47.720985,8.646664,Schaffhausen,CHE,8207,Schweizersbildstrasse,EWD Elektrizitätswerk Davos AG
106,46.310323,7.74971,Steg-Hohtenn,CHE,3940,Besche Mattenstrasse,EWD Elektrizitätswerk Davos AG
107,46.310323,7.74971,Steg-Hohtenn,CHE,3940,Besche Mattenstrasse,EWD Elektrizitätswerk Davos AG
108,46.310323,7.74971,Steg-Hohtenn,CHE,3940,Besche Mattenstrasse,EWD Elektrizitätswerk Davos AG
109,46.310323,7.74971,Steg-Hohtenn,CHE,3940,Besche Mattenstrasse,EWD Elektrizitätswerk Davos AG
110,46.310323,7.74971,Steg-Hohtenn,CHE,3940,Besche Mattenstrasse,EWD Elektrizitätswerk Davos AG
111,46.310323,7.74971,Steg-Hohtenn,CHE,3940,Besche Mattenstrasse,EWD Elektrizitätswerk Davos AG
112,46.310323,7.74971,Steg-Hohtenn,CHE,3940,Besche Mattenstrasse,EWD Elektrizitätswerk Davos AG
113,46.310323,7.74971,Steg-Hohtenn,CHE,3940,Besche Mattenstrasse,EWD Elektrizitätswerk Davos AG
114,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
115,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
116,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
117,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
118,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
119,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
120,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
121,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
122,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
123,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
124,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
125,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
126,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
127,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
128,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
129,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
130,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
131,47.524877,7.680341,Pratteln,CHE,4133,Hardstrasse,EWD Elektrizitätswerk Davos AG
132,47.413133,8.616919,Dietlikon,CHE,8305,Erlenweg,EWD Elektrizitätswerk Davos AG
133,47.413133,8.616919,Dietlikon,CHE,8305,Erlenweg,EWD Elektrizitätswerk Davos AG
134,47.413133,8.616919,Dietlikon,CHE,8305,Erlenweg,EWD Elektrizitätswerk Davos AG
135,47.413133,8.616919,Dietlikon,CHE,8305,Erlenweg,EWD Elektrizitätswerk Davos AG
136,47.413133,8.616919,Dietlikon,CHE,8305,Erlenweg,EWD Elektrizitätswerk Davos AG
137,47.413133,8.616919,Dietlikon,CHE,8305,Erlenweg,EWD Elektrizitätswerk Davos AG
138,47.413133,8.616919,Dietlikon,CHE,8305,Erlenweg,EWD Elektrizitätswerk Davos AG
139,47.413133,8.616919,Dietlikon,CHE,8305,Erlenweg,EWD Elektrizitätswerk Davos AG
140,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
141,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
142,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
143,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
144,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
145,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
146,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
147,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
148,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
149,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
150,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
151,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
152,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
153,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
154,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
155,46.891749,7.542704,Rubigen,CHE,3113,Belpstrasse ,EWD Elektrizitätswerk Davos AG
156,46.971073,8.459073,Beckenried,CHE,6375,Buochserstrasse,EWD Elektrizitätswerk Davos AG
157,46.971073,8.459073,Beckenried,CHE,6375,Buochserstrasse,EWD Elektrizitätswerk Davos AG
158,46.971073,8.459073,Beckenried,CHE,6375,Buochserstrasse,EWD Elektrizitätswerk Davos AG
159,46.971073,8.459073,Beckenried,CHE,6375,Buochserstrasse,EWD Elektrizitätswerk Davos AG
160,46.971073,8.459073,Beckenried,CHE,6375,Buochserstrasse,EWD Elektrizitätswerk Davos AG
161,46.971073,8.459073,Beckenried,CHE,6375,Buochserstrasse,EWD Elektrizitätswerk Davos AG
162,46.496797,9.84272,St. Moritz,CHE,7500,Via Grevas,EWD Elektrizitätswerk Davos AG
163,46.496797,9.84272,St. Moritz,CHE,7500,Via Grevas,EWD Elektrizitätswerk Davos AG
164,46.496797,9.84272,St. Moritz,CHE,7500,Via Grevas,EWD Elektrizitätswerk Davos AG
165,46.496797,9.84272,St. Moritz,CHE,7500,Via Grevas,EWD Elektrizitätswerk Davos AG
166,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
167,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
168,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
169,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
170,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
171,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
172,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
173,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
174,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
175,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
176,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
177,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
178,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
179,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
180,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
181,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
182,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
183,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
184,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
185,46.126595,7.060944,Martigny,CHE,1920,Marché Relais St. Bernard,EWD Elektrizitätswerk Davos AG
186,46.13916,8.907291,Rivera,CHE,6802,via Monte Ceneri,EWD Elektrizitätswerk Davos AG
187,46.13916,8.907291,Rivera,CHE,6802,via Monte Ceneri,EWD Elektrizitätswerk Davos AG
188,46.13916,8.907291,Rivera,CHE,6802,via Monte Ceneri,EWD Elektrizitätswerk Davos AG
189,46.13916,8.907291,Rivera,CHE,6802,via Monte Ceneri,EWD Elektrizitätswerk Davos AG
190,46.13916,8.907291,Rivera,CHE,6802,via Monte Ceneri,EWD Elektrizitätswerk Davos AG
191,46.13916,8.907291,Rivera,CHE,6802,via Monte Ceneri,EWD Elektrizitätswerk Davos AG
192,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
193,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
194,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
195,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
196,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
197,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
198,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
199,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
200,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
201,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
202,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
203,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
204,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
205,47.003965,9.525809,Maienfeld,CHE,7304,Werkhofstrasse,EWD Elektrizitätswerk Davos AG
206,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
207,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
208,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
209,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
210,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
211,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
212,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
213,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
214,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
215,47.326987,7.805338,Egerkingen,CHE,4622,Höhenstrasse,EWD Elektrizitätswerk Davos AG
216,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
217,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
218,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
219,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
220,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
221,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
222,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
223,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
224,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
225,46.832233,6.859269,Lully,CHE,1470,Restoroute,EWD Elektrizitätswerk Davos AG
226,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
227,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
228,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
229,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
230,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
231,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
232,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
233,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
234,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
235,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
236,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
237,47.2712,8.439433,Affoltern am Albis,CHE,8910,A4 - Affoltern a.A.,EWD Elektrizitätswerk Davos AG
238,46.625,7.037428,Bulle,CHE,1630,Rue de l'industrie,EWD Elektrizitätswerk Davos AG
239,46.625,7.037428,Bulle,CHE,1630,Rue de l'industrie,EWD Elektrizitätswerk Davos AG
240,46.625,7.037428,Bulle,CHE,1630,Rue de l'industrie,EWD Elektrizitätswerk Davos AG
241,46.625,7.037428,Bulle,CHE,1630,Rue de l'industrie,EWD Elektrizitätswerk Davos AG
242,46.625,7.037428,Bulle,CHE,1630,Rue de l'industrie,EWD Elektrizitätswerk Davos AG
243,46.625,7.037428,Bulle,CHE,1630,Rue de l'industrie,EWD Elektrizitätswerk Davos AG
244,46.625,7.037428,Bulle,CHE,1630,Rue de l'industrie,EWD Elektrizitätswerk Davos AG
245,46.625,7.037428,Bulle,CHE,1630,Rue de l'industrie,EWD Elektrizitätswerk Davos AG
246,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
247,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
248,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
249,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
250,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
251,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
252,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
253,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
254,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
255,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
256,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
257,47.272,8.437791,Obfelden,CHE,8912,A4 - Obfelden,EWD Elektrizitätswerk Davos AG
258,47.38635,8.08908,Buchs,CHE,5033,Bresteneggstrasse,Martin Hertach
259,47.38635,8.08908,Buchs,CHE,5033,Bresteneggstrasse,Martin Hertach
260,47.38635,8.08908,Buchs,CHE,5033,Bresteneggstrasse,Martin Hertach
261,47.38635,8.08908,Buchs,CHE,5033,Bresteneggstrasse,Martin Hertach
262,46.907742,8.394953,Wolfenschiessen,CH,6386,Bahnhofstrasse,Chocolat Frey AG
